,action,episode,reward,step,time_sec
199,"4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,2,0,1,0,1",1,-12,200.0,1000
200,"4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,1,3,0,1",1,-21,201.0,1005
201,"0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1",1,-19,202.0,1010
202,"0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,3,0,1,0,0",1,-12,203.0,1015
203,"4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,2,0",1,-14,204.0,1020
204,"0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2",1,-14,205.0,1025
205,"4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,0,1,3,1,3,0,1",1,-16,206.0,1030
206,"4,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,3,0,1,5,1",1,-21,207.0,1035
207,"4,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,2,1,0,1,0,1,3,2,1",1,-27,208.0,1040
208,"4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2",1,-17,209.0,1045
209,"0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,2,3,2,1,0,0,3,0,2,0,2",1,-12,210.0,1050
210,"0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,4,0,0,1,0,3,0,1,0,2",1,-19,211.0,1055
211,"0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,4,2,0,0,0,0,0,2,0,2",1,-18,212.0,1060
212,"3,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,1,1,2,1",1,-21,213.0,1065
213,"0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,4,2,0,0,1,2,1,3,0,0",1,-21,214.0,1070
214,"3,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,2,4,0,1,0,0,0,1,3,0,1",1,-26,215.0,1075
215,"0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,3,0,1,0,0",1,-24,216.0,1080
216,"0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,3,1,2,2,0",1,-26,217.0,1085
217,"3,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,3,0,1",1,-18,218.0,1090
218,"3,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,2,3,0,0,0,0,0,0,3,0,1",1,-22,219.0,1095
219,"0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,3,1,1,2,1",1,-18,220.0,1100
220,"0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,2,4,0,0,0,1,0,0,1,0,0",1,-18,221.0,1105
221,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,2,0,3,2,0",1,-17,222.0,1110
222,"4,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,2,3,0,0,0,0,0,1,3,5,2",1,-13,223.0,1115
223,"4,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,2",1,-10,224.0,1120
224,"4,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,4,0,0,0,1,3,0,2,0,2",1,-21,225.0,1125
225,"0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,1,2,1",1,-14,226.0,1130
226,"0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,2,0,0,0,3,0,3,0,0",1,-12,227.0,1135
227,"0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,0,1,0,0,3,0,2",1,-16,228.0,1140
228,"4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,3,2,0,0,0,3,0,2,0,1",1,-26,229.0,1145
229,"0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,4,0,0,0,1,2,1,2,2,1",1,-24,230.0,1150
230,"4,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1",1,-29,231.0,1155
231,"3,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,4,2,0,0,1,3,0,3,2,1",1,-20,232.0,1160
232,"0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,3,2,0,0,0,3,1,2,0,0",1,-28,233.0,1165
233,"3,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,2,5,1",1,-28,234.0,1170
234,"4,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0",1,-26,235.0,1175
235,"4,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,4,0,0,0,1,0,0,3,2,1",1,-23,236.0,1180
236,"0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,5,0",1,-25,237.0,1185
237,"4,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,3,1,2,0,0",1,-26,238.0,1190
238,"0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,2,4,0,0,0,0,0,0,2,0,1",1,-34,239.0,1195
239,"3,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0,0,3,1,2,2,1",1,-41,240.0,1200
240,"4,0,1,0,1,0,0,0,0,4,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1",1,-40,241.0,1205
241,"0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,3,0,2",1,-25,242.0,1210
242,"4,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,3,0,0,0,0,3,0,3,2,2",1,-21,243.0,1215
243,"4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,1,0,0",1,-23,244.0,1220
244,"0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,1",1,-22,245.0,1225
245,"4,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,4,2,1,0,0,0,0,2,5,0",1,-31,246.0,1230
246,"4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,4,2,0,0,0,2,1,1,2,1",1,-29,247.0,1235
247,"0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,3,2,0",1,-31,248.0,1240
248,"0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,4,0,0,0,0,3,0,1,0,1",1,-20,249.0,1245
249,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,0,0,0,1,3,0,1",1,-32,250.0,1250
250,"3,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,1,2,1",1,-28,251.0,1255
251,"0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,2,1",1,-27,252.0,1260
252,"4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0",1,-28,253.0,1265
253,"4,0,1,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,0,3,1,3,0,0",1,-21,254.0,1270
254,"0,0,1,0,0,1,0,1,0,4,0,1,1,1,0,1,0,0,4,0,0,0,1,3,0,3,2,0",1,-23,255.0,1275
255,"4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1",1,-31,256.0,1280
256,"4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1",1,-28,257.0,1285
257,"0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1",1,-27,258.0,1290
258,"4,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,4,0,0,0,1,2,0,3,0,1",1,-25,259.0,1295
259,"4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1",1,-23,260.0,1300
260,"4,0,0,0,0,1,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,2,2",1,-24,261.0,1305
261,"3,0,1,1,0,1,1,1,0,4,0,0,1,1,0,1,0,0,3,0,1,0,0,0,0,0,0,1",1,-23,262.0,1310
262,"0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,0,0,0,1,0,0,2,0,1",1,-30,263.0,1315
263,"4,0,0,1,0,1,1,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1",1,-29,264.0,1320
264,"4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1",1,-28,265.0,1325
265,"4,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0",1,-26,266.0,1330
266,"0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0",1,-29,267.0,1335
267,"3,0,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,0",1,-36,268.0,1340
268,"3,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,1,3,0,3,0,2",1,-39,269.0,1345
269,"4,1,0,0,0,1,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0",1,-40,270.0,1350
270,"4,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,3,2,0,0,1,3,0,1,0,1",1,-36,271.0,1355
271,"0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,0,1,2,0,0,0,1",1,-40,272.0,1360
272,"3,0,1,1,0,1,1,0,0,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1",1,-41,273.0,1365
273,"3,1,1,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,4,0,0,0,1,3,1,0,2,1",1,-36,274.0,1370
274,"0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0",1,-27,275.0,1375
275,"0,1,0,1,1,1,0,0,1,4,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0",1,-28,276.0,1380
276,"4,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1",1,-36,277.0,1385
277,"4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,1,2,0,2,0,1",1,-39,278.0,1390
278,"4,1,1,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1",1,-40,279.0,1395
279,"4,1,0,1,0,1,0,1,1,4,1,0,1,1,0,0,0,0,3,0,0,1,1,3,1,0,0,1",1,-40,280.0,1400
280,"4,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1",1,-37,281.0,1405
281,"0,1,0,0,0,1,0,0,1,4,0,0,1,1,0,0,0,0,4,0,0,0,1,3,1,1,2,0",1,-37,282.0,1410
282,"0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,0,1",1,-34,283.0,1415
283,"4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,1,3,2,1",1,-42,284.0,1420
284,"4,1,1,1,0,0,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,3,0,1",1,-37,285.0,1425
285,"4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1",1,-36,286.0,1430
286,"4,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0",1,-37,287.0,1435
287,"4,1,1,0,0,0,1,0,1,4,0,1,0,1,1,1,0,0,3,0,1,0,0,3,0,0,0,0",1,-32,288.0,1440
288,"0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,3,0,0,0,1,3,1,0,0,0",1,-33,289.0,1445
289,"0,1,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1",1,-44,290.0,1450
290,"4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,1,0,1,3,0,0,2,1",1,-44,291.0,1455
291,"4,1,0,0,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,1",1,-38,292.0,1460
292,"4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0",1,-37,293.0,1465
293,"0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,2,0,0,1,3,0,0,0,0",1,-33,294.0,1470
294,"4,1,1,0,0,1,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1",1,-37,295.0,1475
295,"4,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,3,2,1",1,-41,296.0,1480
296,"0,1,1,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,4,0,0,0,1,0,1,3,0,1",1,-37,297.0,1485
297,"4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,1,0,1",1,-35,298.0,1490
298,"0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1",1,-40,299.0,1495
299,"4,1,1,1,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1",1,-42,300.0,1500
300,"4,0,0,0,0,0,1,0,1,4,0,0,1,1,1,0,0,0,3,2,0,1,1,3,1,3,0,0",1,-38,301.0,1505
301,"4,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0",1,-36,302.0,1510
302,"0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,2,0,3,0,1",1,-32,303.0,1515
303,"4,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0",1,-40,304.0,1520
304,"0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0",1,-38,305.0,1525
305,"4,0,1,0,0,0,0,0,0,4,1,1,0,1,0,1,0,0,4,0,0,0,1,3,0,0,0,0",1,-35,306.0,1530
306,"4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0",1,-37,307.0,1535
307,"4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,1",1,-38,308.0,1540
308,"0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0",1,-38,309.0,1545
309,"4,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,4,0,0,0,1,3,1,0,0,1",1,-38,310.0,1550
310,"4,0,1,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0",1,-45,311.0,1555
311,"4,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,1,2,1,3,0,1",1,-44,312.0,1560
312,"0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,3,0,1",1,-42,313.0,1565
313,"0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1",1,-48,314.0,1570
314,"0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1",1,-52,315.0,1575
315,"4,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1",1,-50,316.0,1580
316,"4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,3,0,1",1,-50,317.0,1585
317,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,3,0,2,2,1",1,-45,318.0,1590
318,"4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0",1,-46,319.0,1595
319,"4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,1",1,-50,320.0,1600
320,"0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1",1,-50,321.0,1605
321,"0,0,1,0,0,0,1,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1",1,-50,322.0,1610
322,"4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1",1,-55,323.0,1615
323,"4,1,0,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,1,3,1,0,0,1",1,-51,324.0,1620
324,"0,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0",1,-52,325.0,1625
325,"4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1",1,-55,326.0,1630
326,"0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,2,0,0,1,0,1,0,2,1",1,-54,327.0,1635
327,"4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,2,0,0,1,3,1,0,0,0",1,-58,328.0,1640
328,"0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0",1,-55,329.0,1645
329,"4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,1,3,1,0,0,0",1,-64,330.0,1650
330,"4,0,0,1,0,0,0,0,1,4,0,1,0,0,1,1,0,0,4,0,0,0,1,3,0,0,2,0",1,-61,331.0,1655
331,"0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1",1,-55,332.0,1660
332,"0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,1,3,0,0,2,1",1,-64,333.0,1665
333,"0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0",1,-63,334.0,1670
334,"4,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,3,0,0",1,-61,335.0,1675
335,"4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0",1,-68,336.0,1680
336,"0,0,0,0,0,0,0,0,1,4,0,1,1,1,1,1,0,0,3,2,0,0,1,0,0,3,0,1",1,-58,337.0,1685
337,"4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,3,0,0,2,0",1,-58,338.0,1690
338,"0,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,0,0,1,3,1,0,0,1",1,-62,339.0,1695
339,"0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1",1,-65,340.0,1700
340,"4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,4,0,0,0,1,2,1,3,0,0",1,-64,341.0,1705
341,"4,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,3,2,2",1,-59,342.0,1710
342,"0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0",1,-58,343.0,1715
343,"0,0,1,1,0,0,0,0,1,4,1,0,1,1,0,1,0,0,3,0,0,1,1,0,1,0,0,1",1,-62,344.0,1720
344,"4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0,3,0,3,0,1",1,-63,345.0,1725
345,"0,1,0,0,0,0,0,0,1,4,0,1,0,1,1,0,0,0,0,2,0,0,1,0,1,3,2,1",1,-58,346.0,1730
346,"0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3,1,3,2,1",1,-60,347.0,1735
347,"4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,4,0,0,0,1,2,0,3,0,0",1,-65,348.0,1740
348,"4,1,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1",1,-65,349.0,1745
349,"0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,0,0,1,3,0,3,2,0",1,-63,350.0,1750
350,"4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,3,0,1",1,-67,351.0,1755
351,"0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,1",1,-65,352.0,1760
352,"4,0,1,0,0,0,0,0,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,1",1,-68,353.0,1765
353,"4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,1,3,0,3,0,0",1,-69,354.0,1770
354,"4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,1",1,-70,355.0,1775
355,"0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,0,1",1,-69,356.0,1780
356,"4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,1,3,1,3,2,1",1,-71,357.0,1785
357,"4,0,1,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3,2,1",1,-73,358.0,1790
358,"0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,4,0,0,0,1,0,1,3,0,1",1,-72,359.0,1795
359,"4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,3,2,2",1,-78,360.0,1800
360,"0,0,1,1,0,0,0,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1",1,-71,361.0,1805
361,"4,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,0,3,2,1",1,-78,362.0,1810
362,"4,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0",1,-81,363.0,1815
363,"0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0",1,-83,364.0,1820
364,"4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2,0",1,-85,365.0,1825
365,"4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,1",1,-88,366.0,1830
366,"0,0,1,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,3,2,0",1,-82,367.0,1835
367,"4,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,3,0,0",1,-84,368.0,1840
368,"4,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1",1,-77,369.0,1845
369,"4,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,0,3,2,0",1,-81,370.0,1850
370,"0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,2,1",1,-83,371.0,1855
371,"4,0,1,0,0,1,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,3,5,0",1,-80,372.0,1860
372,"0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0",1,-67,373.0,1865
373,"0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,1,3,2,0",1,-67,374.0,1870
374,"4,1,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1",1,-64,375.0,1875
375,"0,1,0,0,0,0,0,0,1,4,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,2,0",1,-64,376.0,1880
376,"4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3,0,3,0,0",1,-70,377.0,1885
377,"4,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,2,1",1,-70,378.0,1890
378,"0,1,0,0,0,1,0,0,1,4,1,0,1,0,0,1,0,0,4,0,0,0,1,2,0,3,2,0",1,-62,379.0,1895
379,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0",1,-68,380.0,1900
380,"0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0",1,-55,381.0,1905
381,"0,0,0,0,0,1,0,0,1,4,1,1,1,0,1,1,0,0,0,0,0,1,1,2,0,3,2,0",1,-57,382.0,1910
382,"0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,1",1,-64,383.0,1915
383,"0,0,1,0,0,0,0,0,1,4,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,2,0",1,-54,384.0,1920
384,"0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0",1,-51,385.0,1925
385,"0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,3,2,0",1,-47,386.0,1930
386,"0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,3,2,0",1,-51,387.0,1935
387,"0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0",1,-48,388.0,1940
388,"0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0",1,-44,389.0,1945
389,"4,0,0,0,0,0,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0",1,-42,390.0,1950
390,"0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0",1,-34,391.0,1955
391,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,3,2,0",1,-38,392.0,1960
392,"4,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,0,4,0,0,0,0,0,1,3,0,1",1,-43,393.0,1965
393,"0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0",1,-42,394.0,1970
394,"0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,3,2,0",1,-46,395.0,1975
